report_id,well_name_file,report_date,seq,time_from,time_to,main_activity,activity_code,state,level1,level2,confidence,narrative,reviewer_verdict,reviewer_notes
15_9_F_14_2008-06-13,15_9_F_14,13-06-2008,2,01:00,04:45,drilling,drill,ok,Productive,Drilling,high,"Continued drilling 8Â½"" hole from 3012m to 3070m. Drilling parameters: Flow 1950-2050 lpm / SPP 155-190 bar / String RPM 140-170 /  WOB 2-7 MT / TQ 9-12 kNm / ROP 8-32 m/hour / ECD 1.454-1.471 SG / MUD weight 1.35 SG.",,
15_9_F_14_2008-06-14,15_9_F_14,14-06-2008,13,20:00,21:15,drilling,drill,ok,Productive,Drilling,high,"Continued drilling 8Â½"" hole from 3523m to 3537m. Drilling parameters: Flow 1963 lpm / SPP 185 bar / String RPM 180 /  WOB 8 MT / TQ 14-17 kNm / ROP 8,8-26 m/hour /   ECD 1.487-1.494 SG / MUD weight 1.35-1.36+ SG.  Add primex to reduces to control MW and solids.",,
15_9_F_15_C_2009-02-14,15_9_F_15_C,14-02-2009,9,19:45,20:00,drilling,drill,ok,Productive,Drilling,high,"Recorded torque and up/down/rotation weights at 3231m. 20 rpm 164 MT, 18-21 kNm. Up/down weight 194/145 MT.",,
15_9_F_1_C_2014-02-23,15_9_F_1_C,23-02-2014,4,02:30,03:45,drilling,drill,ok,Productive,Drilling,high,"Drilled 17 1/2"" hole from 1522 m to 1531 m with 4000 lpm, 240 bar, 130 rpm, 5-7 kNm, 10 WOB. Controled ROP 12 m/hr due to waiting on weather to discharge cuttings to cuttings vessel. ECD 1,43 SG. Max gas 0,03 %. Obtained surveys as required.",,
15_9_F_4_2007-10-30,15_9_F_4,30-10-2007,7,12:15,13:15,drilling,drill,ok,Productive,Drilling,high,"Function tested BOP while circulated through choke and kill lines at 13 3/8"" csg shoe. Serviced TDS. Flow checked before POOH with 12 1/4"" BHA in casing.",,
15_9_F_9_A_2009-07-09,15_9_F_9_A,09-07-2009,1,00:00,04:45,drilling,drill,ok,Productive,Drilling,high,"Drilled/oriented 8 1/2"" hole from 1051 m to 1206 m with 1900 lpm, 105-110 bar, 60 rpm, 8-10 kNm, WOB 5-9 ton. ROP 40-60 m/hr. ECD 1.41-1.43 sg.",,
15_9_F_9_A_2009-07-09,15_9_F_9_A,09-07-2009,5,06:45,08:00,drilling,drill,ok,Productive,Drilling,high,"Pulled out of hole from 1200 m to 1192 m. Attempted to take cluster shot survey; surveys out of specification. Took max 30 ton over pull when moving string. Pumped out of hole from 1192 m to 1158 m with 1700 lpm, 81 bar.",,
15_9_19_A_1997-10-28,15_9_19_A,28-10-1997,4,06:00,22:30,formation evaluation,drill stem test,ok,Productive,Formation Evaluation,high,OPENED WELL VIA LPR-N VALVE Ã˜ 0645 HRS. FLOWED 11 M3 BASE OIL CUSHION TO STOCK TANK - THEN SWITCHED TO FLARE BOOM. FLOWED & TESTED WELL.,,
15_9_19_ST2_1993-04-24,15_9_19_ST2,24-04-1993,7,04:30,06:00,formation evaluation,drill stem test,ok,Productive,Formation Evaluation,high,"DISPLACED ANNULUS TO 1,38 SG MUD BY CIRCULATING THROUGH OMNI VALVE AND HOLDING BACK PRESSURE ON CHOKE DUE TO U-TUBING. MAX RATE 1000 LPM.",,
15_9_F_15_C_2013-11-05,15_9_F_15_C,05-11-2013,19,15:15,17:00,plug abandon,equipment recovery,ok,Productive,Plug & Abandon,high,"Pulled slowly OOH with casing from 1493 m to 1486 m.
Established circulation with 1,25 sg mud in increments of 400 liter/min to 2200 liter/min, 94 bar.
Circulated until equal MW in / out.",,
15_9_F_1_B_2014-02-16,15_9_F_1_B,16-02-2014,42,19:30,20:00,plug abandon,equipment recovery,ok,Productive,Plug & Abandon,high,Installed BHA washer on top of Diverter.,,
15_9_F_10_2009-04-18,15_9_F_10,18-04-2009,6,08:30,08:45,interruption,fish,ok,NPT - Downhole Equipment,Fishing,high,Screwed in TDS to pup joint on CART while observing movement on CART. Managaed to get torque wrench in position without jeapordizing CART make up. Made up TDS.,,
15_9_F_15_2008-09-21,15_9_F_15,21-09-2008,11,07:30,08:00,interruption,fish,ok,NPT - Downhole Equipment,Fishing,high,"Attempted to screw into DP coupling at 41,6 m MD - negative. Meanwhile traced fishing equipment.",,
15_9_F_4_2008-02-23,15_9_F_4,23-02-2008,12,11:00,11:30,interruption,fish,ok,NPT - Downhole Equipment,Fishing,high,"Removed PS-30 automatic slips, dressed same for 5"" DP and re-installed in rotary. Ran in on 5"" DP to 2707 m MD.",,
15_9_F_4_2008-02-25,15_9_F_4,25-02-2008,12,15:30,15:45,interruption,fish,ok,NPT - Downhole Equipment,Fishing,high,Held toolbox talk prior to changing handling equipment.,,
15_9_F_15_2008-11-19,15_9_F_15,19-11-2008,8,10:15,11:00,formation evaluation,log,ok,Productive,Logging,high,"Performed stick test at 3010 m with pumps on, Flow 2000 lpm / SPP 176 bar. Pulled up to 3006 m and took first pressure point at 2608 m TVD (probe depth), Flow 2000 lpm / SPP 221 bar. Formation pressure was 0.86 SG.",,
15_9_19_B_1997-11-16,15_9_19_B,16-11-1997,4,06:00,07:30,interruption,lost circulation,fail,NPT - Wellbore,Losses,high,CONTINUED POOH. FLOW CHECKED OK BEFORE PULLED BHA ABOVE BOP.,,
15_9_19_B_1997-11-27,15_9_19_B,27-11-1997,7,13:00,17:30,interruption,lost circulation,fail,NPT - Wellbore,Losses,high,WASHED DOWN TO 2973M. DRILLED SOFT TO FIRM CEMENT 2973M TO 3054M. CIRCULATION RATE 1500 LPM. ECD 1.59-1.60 SG. NO LOSSES.,,
15_9_19_BT2_1998-01-06,15_9_19_BT2,06-01-1998,3,02:00,02:30,interruption,maintain,fail,NPT - Surface Equipment,Repair/Maintenance,medium,REPAIRED IRON ROUGHNECK - SHEARED BOLTS ON TORQUE WRENCH.,agreed,
15_9_19_BT2_1998-01-12,15_9_19_BT2,12-01-1998,5,14:00,00:00,interruption,maintain,fail,NPT - Surface Equipment,Repair/Maintenance,medium,"INVESTIGATED HYDRAULIC LEAK ON TOP DRIVE. DURING INSPECTION FOUND FOUR BROKEN BOLTS ON TOP DRIVE MOTOR TRUNNION, MAIN ELECTRIC MOTOR LOOSE, LUBE OIL PUMP LOOSE, AIR DISTRIBUTION MANIFOLD LOOSE, AND SEVERAL BROKEN FITTINGS. BEGAN REPAIRING SAME.",agreed,
15_9_19_BT2_1998-01-29,15_9_19_BT2,29-01-1998,5,07:00,08:00,interruption,maintain,fail,NPT - Surface Equipment,Repair/Maintenance,medium,DISPLACED RISER FROM MUD TO SEAWATER.,agreed,
15_9_19_ST2_1993-01-27,15_9_19_ST2,27-01-1993,1,00:00,00:30,interruption,maintain,ok,NPT - Surface Equipment,Repair/Maintenance,medium,"CONT. ATTEMPTS TO REPAIR JAW, NEGATIVE.  RIGGED UP TO PULL STANDS MANUALLY.",agreed,
15_9_F_10_2009-05-01,15_9_F_10,01-05-2009,19,10:45,11:00,interruption,maintain,ok,NPT - Surface Equipment,Repair/Maintenance,medium,Lowered work platform and piston TDS.,agreed,
15_9_F_10_2009-06-16,15_9_F_10,16-06-2009,4,09:00,13:30,interruption,maintain,ok,NPT - Surface Equipment,Repair/Maintenance,medium,"Changed blower hose, cleaned shakers, pits and broke riser doubles.
Meanwhile repaired camera on ROV.",agreed,
15_9_F_11_T2_2013-03-28,15_9_F_11_T2,28-03-2013,5,15:00,00:00,interruption,maintain,ok,NPT - Surface Equipment,Repair/Maintenance,medium,"Transferred fast-line sheave from drill floor to derrick. Installed sheave.

Meanwhile: Performed general rig maintenance, trouble shoot leakage on BOP annular function.",agreed,
15_9_F_14_2008-06-06,15_9_F_14,06-06-2008,2,01:15,04:30,interruption,maintain,ok,NPT - Surface Equipment,Repair/Maintenance,medium,Continued slip and cut of drill line.,agreed,
15_9_F_15_A_2008-12-28,15_9_F_15_A,28-12-2008,4,05:15,05:45,interruption,maintain,ok,NPT - Surface Equipment,Repair/Maintenance,medium,Isolated and serviced aft PRS.,agreed,
15_9_F_5_2007-11-18,15_9_F_5,18-11-2007,4,02:45,03:00,interruption,maintain,ok,NPT - Surface Equipment,Repair/Maintenance,medium,Isolated and de-isolated TDS.,agreed,
15_9_F_7_2007-10-06,15_9_F_7,06-10-2007,10,09:00,13:00,interruption,maintain,ok,NPT - Surface Equipment,Repair/Maintenance,medium,Changed out the casing tong to the back-up tong. Function tested and calibrated the tong.,agreed,
15_9_F_9_A_2009-07-06,15_9_F_9_A,06-07-2009,5,06:00,06:30,interruption,maintain,ok,NPT - Surface Equipment,Repair/Maintenance,medium,Changed hose on hydraulic power slips.,agreed,
15_9_F_1_B_2014-02-13,15_9_F_1_B,13-02-2014,11,05:30,06:00,plug abandon,mechanical plug,ok,Productive,Plug & Abandon,high,"Applied 3 RPM and latched onto plug.
Applied 30 bar pressure on DP before opening plug.
Confirmed latch with 10 T overpull. Waited 10 min for plug element to retract.",,
15_9_F_15_2008-12-12,15_9_F_15,12-12-2008,8,06:00,10:30,plug abandon,mill,ok,Productive,Plug & Abandon,high,"Drilled cement in 20"" casing from 1318 m to 20"" shoe depth at 1368 m MD. Drilling parameters : 4000 lpm / SPP 193-205 bar / ECD 1,43-1,46 / 5-8 MT WOB / 60 RPM / Torque 6-12 kNm.",,
15_9_19_A_1997-08-23,15_9_19_A,23-08-1997,1,00:00,06:00,interruption,other,fail,NPT - Other,Unclassified,low,FINISHED R/U ATLAS. RIH WITH FIRST LOG RUN: HDIL-MAC-DGR-CHT. LOGGING TOOL STOOD UP AT 2755M. ATTEMPTED TO WORK PAST W/O SUCCESS - TOOL STOOD UP AT SAME PLACE AND PICKED UP CLEANLY EACH TIME. LOGGED OUT FROM 2755M.,NPT - Downhole Equipment/Failure,Logging tool failure/wellbore obstruction preventing logging
15_9_19_A_1997-08-23,15_9_19_A,23-08-1997,2,06:00,08:00,interruption,other,fail,NPT - Other,Unclassified,low,FINISHED LOGGING RUN #1: HDIL-MAC-DGR-CHT. R/D LOGGING TOOLS.,NPT - Downhole Equipment/Failure,Direct consequence of tool standing up
15_9_19_A_1997-09-22,15_9_19_A,22-09-1997,1,00:00,06:00,interruption,other,ok,NPT - External,Labor Action,high,OPERATIONS SUSPENDED DUE TO OFS STRIKE.,,
15_9_19_A_1997-10-09,15_9_19_A,09-10-1997,8,06:30,10:00,interruption,other,fail,NPT - Other,Unclassified,low,WESTERN/ATLAS RIH WITH SBT-CCL-GR. TOOL STOOD UP AT 1270 M. WORKED TOOL DOWN. STOOD UP AGAIN AT 1440 M. TRIED TO WORK THROUGH; NO SUCCESS.,NPT - Downhole Equipment/Failure,"Second tool run, same problem — hole obstruction or tool issue"
15_9_19_A_1997-10-09,15_9_19_A,09-10-1997,9,10:00,12:30,interruption,other,fail,NPT - Other,Unclassified,low,POOH WITH WIRELINE. DISCONNECTED UPPER CASING JOINT AND LD LOGGING TOOL.,NPT - Downhole Equipment/Failure,Recovery operation after failed logging run
15_9_19_A_1997-10-09,15_9_19_A,09-10-1997,10,12:30,14:30,interruption,other,fail,NPT - Other,Unclassified,low,INSTALLED WTS TOOLS BELOW SBT TO ALLOW FOR MORE WEIGHT.,NPT - Downhole Equipment/Failure,Workaround attempt
15_9_19_A_1997-10-13,15_9_19_A,13-10-1997,3,02:00,04:30,interruption,other,fail,NPT - Other,Unclassified,low,WORKED ON ATLAS LOGGING EQUIPMENT.,NPT - Surface Equipment/Repair/Maintenance,This one is surface-side
15_9_19_A_1997-10-13,15_9_19_A,13-10-1997,4,04:30,06:00,interruption,other,fail,NPT - Other,Unclassified,low,M/U AND RIH W/ ATLAS PERFORATING GUN. IH: 0450 HRS.,Productive/Completion,Running perforating gun is a planned well operation
15_9_19_A_1997-10-13,15_9_19_A,13-10-1997,5,06:00,22:00,interruption,other,fail,NPT - Other,Unclassified,low,"RIH W/ ATLAS PERF. GUN ASSY. NOT ABLE TO PASS 3505 M. POOH. ADDED WEIGHTS. RIH. FIRED LEVEL 5 AND 6 INSIDE 7"" CSG. SKIPPED LEVEL 7, DUE TO NOT ABLE TO CORRELATE. POOH. OOH 2145 HRS. R/D LOGGING TOOLS.",agreed,
15_9_19_A_1997-10-15,15_9_19_A,15-10-1997,4,06:00,07:30,interruption,other,fail,NPT - Other,Unclassified,low,POOH W/ ATLAS CABLE. CHECKED SINGNALS AT SURFACE; CABLE OK.,NPT - Downhole Equipment/Failure,
15_9_19_A_1997-10-15,15_9_19_A,15-10-1997,5,07:30,14:00,interruption,other,fail,NPT - Other,Unclassified,low,POOH W/ SCHLUMB. MDT TOOL ASSY. FROM 3602 M.,NPT - Downhole Equipment/Failure,
15_9_19_A_1997-10-15,15_9_19_A,15-10-1997,7,18:00,20:30,interruption,other,fail,NPT - Other,Unclassified,low,"M/U AND RIH W/ SCHLUMB. MDT TOOL ASSY. ON 3-1/2"" DP; SPEED: 2 MIN/STD. FILLED PIPE EVERY 3. STD, BROKE CIRC. EVERY 10 STD. RIH TO 860 M.",Productive/Formation Evaluation,Second attempt — planned re-run
15_9_19_A_1997-10-15,15_9_19_A,15-10-1997,9,21:30,00:00,interruption,other,fail,NPT - Other,Unclassified,low,"CONT. RIH W/SCHLUMB. MDT TOOL ASSY. ON 3-1/2"" DP FROM 860 M TO 1800 M.",Productive/Formation Evaluation,Second attempt — planned re-run
15_9_19_A_1997-10-16,15_9_19_A,16-10-1997,1,00:00,05:00,interruption,other,fail,NPT - Other,Unclassified,low,"CONT. RIH W/SCHLUMB. MDT TOOL ASSY. ON 3-1/2"" DP FROM 1800 M TO 3600 M.",Productive/Formation Evaluation,Second attempt — planned re-run
15_9_19_A_1997-10-16,15_9_19_A,16-10-1997,4,11:00,18:00,interruption,other,fail,NPT - Other,Unclassified,low,POOH W/SCHLUMB. MDT TOOL ASSY. FROM 3600 M. L/D MDT ASSY.,NPT - Downhole Equipment/Failure,Had to pull out and modify tool — unplanned
15_9_19_A_1997-10-16,15_9_19_A,16-10-1997,5,18:00,19:00,interruption,other,fail,NPT - Other,Unclassified,low,P/U AND M/U MODIFIED MDT TOOL ASSY.; REDUCED ASSY. W/ 3 MODULES. TESTED SIGNALS; OK.,NPT - Downhole Equipment/Failure,Had to pull out and modify tool — unplanned
15_9_19_A_1997-10-16,15_9_19_A,16-10-1997,6,19:00,00:00,interruption,other,fail,NPT - Other,Unclassified,low,"RIH W/SCHLUMB. MDT TOOL ASSY. ON 3-1/2"" DP TO 1960 M. SPEED: 2 MIN/STD FIRST 500 M, THEN 1 MIN/STD. FILLED PIPE EVERY 3. STD, BROKE CIRC. EVERY 10. STD.",Productive/Formation Evaluation,Third attempt with modified tool - planned re-run
15_9_19_A_1997-10-17,15_9_19_A,17-10-1997,1,00:00,03:30,interruption,other,fail,NPT - Other,Unclassified,low,"CONT. RIH W/SCHLUMB. MDT TOOL ASSY. ON 3-/2"" DP FROM 1960 M TO 3604 M.",Productive/Formation Evaluation,Third attempt with modified tool - planned re-run
15_9_19_A_1997-10-17,15_9_19_A,17-10-1997,6,09:00,10:30,interruption,other,fail,NPT - Other,Unclassified,low,PULLED LOCOMOTIVE TO SURFACE. CHECKED OUT CABLE - OK.,agreed,
15_9_19_A_1997-10-17,15_9_19_A,17-10-1997,9,19:30,00:00,interruption,other,fail,NPT - Other,Unclassified,low,SLUGGED PIPE AND POOH WITH MDT TOOL.,NPT - Downhole Equipment/Failure,Slugging pipe before POOH suggests problematic hole conditions forcing pull-out
15_9_19_A_1997-10-18,15_9_19_A,18-10-1997,1,00:00,01:30,interruption,other,fail,NPT - Other,Unclassified,low,L/D MDT TOOL.,NPT - Downhole Equipment/Failure,Laying down tool = end of failed/incomplete MDT run
15_9_19_A_1997-10-21,15_9_19_A,21-10-1997,9,16:30,23:00,interruption,other,fail,NPT - Other,Unclassified,low,RIH WITH MWS BOTTOM HOLE SAMPLING TOOL. SAMPLE CHAMBER FAILED TO OPEN. POOH WITH WIRELINE.,NPT - Downhole Equipment/Failure,"Clear tool failure - sample chamber didn't actuate, had to pull out"
15_9_19_A_1997-10-22,15_9_19_A,22-10-1997,2,03:30,06:00,interruption,other,fail,NPT - Other,Unclassified,low,RIG HEAVE LESS THAN 2M. DISCONNECTED WIRELINE LUBRICATOR AND CHANGED OUT BOTTOM HOLE SAMPLING TOOLS.,NPT - Downhole Equipment/Failure,Changing out tools mid-job = direct consequence of sample chamber failure above
15_9_19_BT2_1997-12-19,15_9_19_BT2,19-12-1997,9,21:00,23:00,interruption,other,fail,NPT - Other,Unclassified,low,"TOOK MULTIPLE SURVEYS AT 3264 AND 3294M. OBTAINED INCOMPLETE SIGNALS. ALTERNATED RECEIVING FILTERS, SIGNALS STILL OUT OF SPEC. CALCULATED GOOD RESULTS FROM MULTIPLE SURVEYS AND OBTAINED GOOD SURVEYS.",NPT - Downhole Equipment/Failure,"Multiple attempts needed, signals out of spec = tool/signal performance issue. Partial recovery at end doesn't change NPT classification - time was lost troubleshooting"
15_9_19_BT2_1998-01-10,15_9_19_BT2,10-01-1998,3,03:30,06:00,formation evaluation,other,fail,NPT - Wellbore,Hole Instability,medium,POOH TO 4105M. STRING STUCK BRIEFLY AT 4123M WHILE RACKING BACK STAND OF DRILL PIPE. REAMED FROM 4105M TO 4130M TO ACQUIRE BETTER MWD LOG.,agreed,
15_9_19_BT2_1998-01-24,15_9_19_BT2,24-01-1998,2,02:30,03:30,plug abandon,other,fail,NPT - Wellbore,Hole Instability,medium,"WHILE CLEANING RIG FLOOR & PREPARING TO MU BHA, VISUALLY OBSERVED ANNULUS LEVEL DROP IN RISER. CLOSED BLIND/SHEAR RAMS; RATE OF MUD LOSS DID NOT DECREASE; 1,3 M3 LOST IN 30 MINUTES.OPENED BLIND/SHEAR RAMS - MUD NEEDED TO FILL HOLE BELOW RAMS WAS NEGLIGIBLE.",NPT-Wellbore/Losses,The fact that mud needed to fill below rams was negligible suggests it wasn't a true kick - more a loss/seepage event
15_9_19_S_1992-09-25,15_9_19_S,25-09-1992,4,02:30,04:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"M/U CORROSION CAP,RIH TO 82 M. INSTALLED MODIFIED GUIDE FRAME.",agreed,
15_9_19_S_1992-09-25,15_9_19_S,25-09-1992,5,04:00,05:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"WASHED WELLHEAD,USING SCORPION.PERFORMED SURVEY ON WELLHEAD,OK.",agreed,
15_9_19_ST2_1993-01-24,15_9_19_ST2,24-01-1993,3,06:00,11:00,interruption,other,fail,NPT - Other,Unclassified,low,"RIGGED UP WIRELINE. RIH WITH GYRO, UNABLE TO PASS 1230M. POOH.",NPT - Downhole Equipment/Failure,Gyro tool couldn't pass 1230m = obstruction or tool issue
15_9_19_ST2_1993-02-20,15_9_19_ST2,20-02-1993,3,13:30,15:00,drilling,other,ok,Productive,Drilling - Other,low,"PERFORMED TORQUE READING CHECK ON TDS, TESTED TORQUE AGAINST TONG LOAD CELL",agreed,
15_9_19_ST2_1993-03-14,15_9_19_ST2,14-03-1993,4,09:00,12:30,formation evaluation,other,fail,NPT - Wellbore,Hole Instability,medium,MADE SEVERAL ATTEMTS TO FREE STUCK LOGGING TOOLS BY WORKING CABLE WITH MAX 6000 LBS OVERPULL. KEPT CABLE IN TENSION WHILE WORKING CALIPER ARM.,agreed,
15_9_F_1_2013-07-25,15_9_F_1,25-07-2013,2,08:00,10:00,interruption,other,ok,NPT - Other,Unclassified,low,Made several attempts to take survey with MWD gyro - no go.,NPT - Downhole Equipment/Failure,MWD gyro not working = downhole tool failure
15_9_F_1_2013-07-25,15_9_F_1,25-07-2013,6,12:00,12:45,interruption,other,ok,NPT - Other,Unclassified,low,Attempted to perform MWD gyro survey 2 times - no go.,NPT - Downhole Equipment/Failure,Continuation of above
15_9_F_1_2013-08-06,15_9_F_1,06-08-2013,3,01:15,16:15,interruption,other,ok,NPT - Other,Unclassified,low,"Attempted to start-up transfer of cuttings on starboard side - no go. Starboard side hose plugged. Laid out port side hose to deck. Worked on cleaning out plug on port side hose.

Meanwhile: Reciprocated pipe with 3000-4400 lpm, 131-257 bar and 100-120 rpm. Racked back one stand every hour. Reamed area from 1515m due to 10MT overpull. Reset V-ICIS system. Laid down 3 1/2"" drill pipe to deck. Rigged up for racking back 13 3/8"" casing in derrick. Performed general maintanence and housekeeping.",NPT - Surface Equipment/Repair/Maintenance,Dominant activity- Plugged hose = surface equipment failure
15_9_F_1_2013-08-06,15_9_F_1,06-08-2013,6,21:00,00:00,interruption,other,ok,NPT - Other,Unclassified,low,"Cleaned out plugged hose from CleanCut blower (CCB) to ISO-tanks. 

Meanwhile: Reciprocated pipe with 3600 lpm, 192 bar and 100 rpm. Performed general maintanence. Racked 13 3/8"" casing in derrick.",NPT - Surface Equipment/Repair/Maintenance,Continuation of plugged CCB hose issue from above
15_9_F_1_2013-08-07,15_9_F_1,07-08-2013,1,00:00,01:30,interruption,other,ok,NPT - Other,Unclassified,low,"Continued cleaning out hose from CCB funnel to ISO-tanks. Cleaned out plugged pressure sensors on CCB.

Meanwhile: Racked 13 3/8"" casing in derrick.",NPT - Surface Equipment/Repair/Maintenance,Continuation of plugged CCB hose issue from above
15_9_F_1_2013-08-14,15_9_F_1,14-08-2013,19,22:15,22:30,interruption,other,ok,NPT - Other,Unclassified,low,Reconfigured gyro retrieval tool.,NPT - Downhole Equipment/Failure,Reconfiguring retrieval tool = preparing to fish out or retrieve a stuck/failed gyro
15_9_F_1_2013-08-17,15_9_F_1,17-08-2013,8,21:45,00:00,interruption,other,ok,NPT - Other,Unclassified,low,Attempted to take pressure points. No communication with tool.,NPT - Downhole Equipment/Failure,No communication with tool = downhole tool failure
